time , step-size , {25941611-1350-4ca2-8fe8-85d9193c14fd}.tank2.level , {8c4e810f-3df3-4a00-8276-176fa3c9f003}.controller.wt3_valve , {dcd729ec-423a-4a0d-8030-4c42a840abba}.tank1.Tank2OutFlow
1.9900000000000015 , 0.01 , 0.0 , false , 0.0
2.0000000000000013 , 0.01 , 0.0 , false , 0.0
2.010000000000001 , 0.01 , 0.0 , false , 0.0
2.020000000000001 , 0.01 , 0.0 , false , 0.0
2.0300000000000007 , 0.01 , 0.0 , false , 0.0
2.0400000000000005 , 0.01 , 0.0 , false , 0.0
2.0500000000000003 , 0.01 , 0.0 , false , 0.0
2.06 , 0.01 , 0.0 , false , 0.0
2.07 , 0.01 , 0.0 , false , 0.0
2.0799999999999996 , 0.01 , 0.0 , false , 0.0
2.0899999999999994 , 0.01 , 0.0 , false , 0.0
2.099999999999999 , 0.01 , 0.0 , false , 0.0
2.109999999999999 , 0.01 , 0.0 , false , 0.0
2.1199999999999988 , 0.01 , 0.0 , false , 0.0
2.1299999999999986 , 0.01 , 0.0 , false , 0.0
2.1399999999999983 , 0.01 , 0.0 , false , 0.0
2.149999999999998 , 0.01 , 0.0 , false , 2.4332244865995375E-4
2.159999999999998 , 0.01 , 0.0 , false , 2.4332244865995375E-4
2.1699999999999977 , 0.01 , 4.0553741443325625E-6 , false , 9.89689671113703E-4
2.1799999999999975 , 0.01 , 4.0553741443325625E-6 , false , 9.89689671113703E-4
2.1899999999999973 , 0.01 , 2.1361276825094122E-5 , false , 0.0020797603079314403
2.199999999999997 , 0.01 , 2.1361276825094122E-5 , false , 0.0020797603079314403
2.209999999999997 , 0.01 , 5.9322914194330465E-5 , false , 0.0034081467630108315
2.2199999999999966 , 0.01 , 5.9322914194330465E-5 , false , 0.0034081467630108315
2.2299999999999964 , 0.01 , 1.2305789460428246E-4 , false , 0.004839730346461802
2.239999999999996 , 0.01 , 1.2305789460428246E-4 , false , 0.004839730346461802
2.249999999999996 , 0.01 , 2.1508055625534857E-4 , false , 0.006155906507898611
2.259999999999996 , 0.01 , 2.1508055625534857E-4 , false , 0.006155906507898611
2.2699999999999956 , 0.01 , 3.338114325418648E-4 , false , 0.007224609044947375
2.2799999999999954 , 0.01 , 3.338114325418648E-4 , false , 0.007224609044947375
2.289999999999995 , 0.01 , 4.747412716506497E-4 , false , 0.008048790710501985
2.299999999999995 , 0.01 , 4.747412716506497E-4 , false , 0.008048790710501985
2.3099999999999947 , 0.01 , 6.329698136421741E-4 , false , 0.008668655426846136
2.3199999999999945 , 0.01 , 6.329698136421741E-4 , false , 0.008668655426846136
2.3299999999999943 , 0.01 , 8.042767064579497E-4 , false , 0.009195007514689192
2.339999999999994 , 0.01 , 8.042767064579497E-4 , false , 0.009195007514689192
2.349999999999994 , 0.01 , 9.864223497922566E-4 , false , 0.009837474065775538
2.3599999999999937 , 0.01 , 9.864223497922566E-4 , false , 0.009837474065775538
2.3699999999999934 , 0.01 , 0.0011810302759374795 , false , 0.010724876368876974
2.3799999999999932 , 0.01 , 0.0011810302759374795 , false , 0.010724876368876974
2.389999999999993 , 0.01 , 0.0013925697956380142 , false , 0.0118531423886088
2.399999999999993 , 0.01 , 0.0013925697956380142 , false , 0.0118531423886088
2.4099999999999926 , 0.01 , 0.0016258717566777507 , false , 0.01318172436057965
2.4199999999999924 , 0.01 , 0.0016258717566777507 , false , 0.01318172436057965
2.429999999999992 , 0.01 , 0.0018850776373161076 , false , 0.014599747401395104
2.439999999999992 , 0.01 , 0.0018850776373161076 , false , 0.014599747401395104
2.4499999999999917 , 0.01 , 0.0021723458418746247 , false , 0.015897602807394065
2.4599999999999915 , 0.01 , 0.0021723458418746247 , false , 0.015897602807394065
2.4699999999999913 , 0.01 , 0.0024859717133358427 , false , 0.01694651079575002
2.479999999999991 , 0.01 , 0.0024859717133358427 , false , 0.01694651079575002
2.489999999999991 , 0.01 , 0.0028214055692896566 , false , 0.01775058590545915
2.4999999999999907 , 0.01 , 0.0028214055692896566 , false , 0.01775058590545915
2.5099999999999905 , 0.01 , 0.0031737370370331424 , false , 0.01835041305866962
2.5199999999999902 , 0.01 , 0.0031737370370331424 , false , 0.01835041305866962
2.52999999999999 , 0.01 , 0.0035387458743624998 , false , 0.018856898037045808
2.53999999999999 , 0.01 , 0.0035387458743624998 , false , 0.018856898037045808
2.5499999999999896 , 0.01 , 0.003914195551842162 , false , 0.019479674933696626
2.5599999999999894 , 0.01 , 0.003914195551842162 , false , 0.019479674933696626
2.569999999999989 , 0.01 , 0.004301713127527258 , false , 0.02034754450682651
2.579999999999989 , 0.01 , 0.004301713127527258 , false , 0.02034754450682651
2.5899999999999888 , 0.01 , 0.0047057711190866885 , false , 0.021456409793290526
2.5999999999999885 , 0.01 , 0.0047057711190866885 , false , 0.021456409793290526
2.6099999999999883 , 0.01 , 0.005131203097330952 , false , 0.022765700875970435
2.619999999999988 , 0.01 , 0.005131203097330952 , false , 0.022765700875970435
2.629999999999988 , 0.01 , 0.005582152811241428 , false , 0.024164525050701106
2.6399999999999877 , 0.01 , 0.005582152811241428 , false , 0.024164525050701106
2.6499999999999875 , 0.01 , 0.006060780565006348 , false , 0.025443259862204286
2.6599999999999873 , 0.01 , 0.006060780565006348 , false , 0.025443259862204286
2.669999999999987 , 0.01 , 0.006565383312878757 , false , 0.026473115116286795
2.679999999999987 , 0.01 , 0.006565383312878757 , false , 0.026473115116286795
2.6899999999999866 , 0.01 , 0.007091412764357551 , false , 0.027258197539113026
2.6999999999999864 , 0.01 , 0.007091412764357551 , false , 0.027258197539113026
2.709999999999986 , 0.01 , 0.0076339597737303914 , false , 0.027839086212719685
2.719999999999986 , 0.01 , 0.0076339597737303914 , false , 0.027839086212719685
2.7299999999999858 , 0.01 , 0.008188805202406096 , false , 0.02832668255875946
2.7399999999999856 , 0.01 , 0.008188805202406096 , false , 0.02832668255875946
2.7499999999999853 , 0.01 , 0.008753713532427819 , false , 0.028930617414378808
2.759999999999985 , 0.01 , 0.008753713532427819 , false , 0.028930617414378808
2.769999999999985 , 0.01 , 0.009330312764529997 , false , 0.029779689102965686
2.7799999999999847 , 0.01 , 0.009330312764529997 , false , 0.029779689102965686
2.7899999999999845 , 0.01 , 0.009923076307627354 , false , 0.03086979883639982
2.7999999999999843 , 0.01 , 0.009923076307627354 , false , 0.03086979883639982
2.809999999999984 , 0.01 , 0.010536838585243903 , false , 0.032160375325167696
2.819999999999984 , 0.01 , 0.010536838585243903 , false , 0.032160375325167696
2.8299999999999836 , 0.01 , 0.01117574417011803 , false , 0.03354052482846131
2.8399999999999834 , 0.01 , 0.01117574417011803 , false , 0.03354052482846131
2.849999999999983 , 0.01 , 0.011841954168342944 , false , 0.03480062410340151
2.859999999999983 , 0.01 , 0.011841954168342944 , false , 0.03480062410340151
2.869999999999983 , 0.01 , 0.012533766319494507 , false , 0.03581188235290909
2.8799999999999826 , 0.01 , 0.012533766319494507 , false , 0.03581188235290909
2.8899999999999824 , 0.01 , 0.013246633105720997 , false , 0.03657840583726695
2.899999999999982 , 0.01 , 0.013246633105720997 , false , 0.03657840583726695
2.909999999999982 , 0.01 , 0.013975646144185143 , false , 0.037140773274253386
2.9199999999999817 , 0.01 , 0.013975646144185143 , false , 0.037140773274253386
2.9299999999999815 , 0.01 , 0.014716587051546923 , false , 0.037609885796648895
2.9399999999999813 , 0.01 , 0.014716587051546923 , false , 0.037609885796648895
2.949999999999981 , 0.01 , 0.015467221059071916 , false , 0.03819537400865892
2.959999999999981 , 0.01 , 0.015467221059071916 , false , 0.03819537400865892
2.9699999999999807 , 0.01 , 0.01622917691187173 , false , 0.03902603604223589
2.9799999999999804 , 0.01 , 0.01622917691187173 , false , 0.03902603604223589
2.9899999999999802 , 0.01 , 0.01700692875927119 , false , 0.040097772948632926
2.99999999999998 , 0.01 , 0.01700692875927119 , false , 0.040097772948632926
3.00999999999998 , 0.01 , 0.01780531176188919 , false , 0.041370013300587746
3.0199999999999796 , 0.01 , 0.01780531176188919 , false , 0.041370013300587746
3.0299999999999794 , 0.01 , 0.018628471226727762 , false , 0.04273186323654073
3.039999999999979 , 0.01 , 0.018628471226727762 , false , 0.04273186323654073
3.049999999999979 , 0.01 , 0.019478568991672066 , false , 0.04397369940549813
3.0599999999999787 , 0.01 , 0.019478568991672066 , false , 0.04397369940549813
3.0699999999999785 , 0.01 , 0.020353903525885505 , false , 0.04496673091167024
3.0799999999999783 , 0.01 , 0.020353903525885505 , false , 0.04496673091167024
3.089999999999978 , 0.01 , 0.021249928039098337 , false , 0.045715063923636806
3.099999999999978 , 0.01 , 0.021249928039098337 , false , 0.045715063923636806
3.1099999999999777 , 0.01 , 0.022161734874197852 , false , 0.04625927707270311
3.1199999999999775 , 0.01 , 0.022161734874197852 , false , 0.04625927707270311
3.1299999999999772 , 0.01 , 0.023085106371821693 , false , 0.046710271409089385
3.139999999999977 , 0.01 , 0.023085106371821693 , false , 0.046710271409089385
3.149999999999977 , 0.01 , 0.02401780848554886 , false , 0.047277677457376745
3.1599999999999766 , 0.01 , 0.02401780848554886 , false , 0.047277677457376745
3.1699999999999764 , 0.01 , 0.024961470681202105 , false , 0.048090293272105115
3.179999999999976 , 0.01 , 0.024961470681202105 , false , 0.048090293272105115
3.189999999999976 , 0.01 , 0.02592056782726178 , false , 0.0491440198287901
3.1999999999999758 , 0.01 , 0.02592056782726178 , false , 0.0491440198287901
3.2099999999999755 , 0.01 , 0.026899935801981963 , false , 0.05039828562570899
3.2199999999999753 , 0.01 , 0.026899935801981963 , false , 0.05039828562570899
3.229999999999975 , 0.01 , 0.027903720628506413 , false , 0.05174219672782385
3.239999999999975 , 0.01 , 0.027903720628506413 , false , 0.05174219672782385
3.2499999999999747 , 0.01 , 0.028934084859389173 , false , 0.05296612971142593
3.2599999999999745 , 0.01 , 0.028934084859389173 , false , 0.05296612971142593
3.2699999999999743 , 0.01 , 0.029989327677005684 , false , 0.05394129360861198
3.279999999999974 , 0.01 , 0.029989327677005684 , false , 0.05394129360861198
3.289999999999974 , 0.01 , 0.03106490300285397 , false , 0.05467179451632931
3.2999999999999736 , 0.01 , 0.03106490300285397 , false , 0.05467179451632931
3.3099999999999734 , 0.01 , 0.03215590389015483 , false , 0.05519821099464289
3.319999999999973 , 0.01 , 0.03215590389015483 , false , 0.05519821099464289
3.329999999999973 , 0.01 , 0.03325811338845331 , false , 0.05563144402285876
3.3399999999999728 , 0.01 , 0.03325811338845331 , false , 0.05563144402285876
3.3499999999999726 , 0.01 , 0.03436929815881643 , false , 0.056181124054920935
3.3599999999999723 , 0.01 , 0.03436929815881643 , false , 0.056181124054920935
3.369999999999972 , 0.01 , 0.035491088373141313 , false , 0.05697604907497314
3.379999999999972 , 0.01 , 0.035491088373141313 , false , 0.05697604907497314
3.3899999999999717 , 0.01 , 0.036627959604573934 , false , 0.0580121199883487
3.3999999999999715 , 0.01 , 0.036627959604573934 , false , 0.0580121199883487
3.4099999999999713 , 0.01 , 0.03778474843462966 , false , 0.059248765223336566
3.419999999999971 , 0.01 , 0.03778474843462966 , false , 0.059248765223336566
3.429999999999971 , 0.01 , 0.038965601588313095 , false , 0.06057509077508951
3.4399999999999706 , 0.01 , 0.038965601588313095 , false , 0.06057509077508951
3.4499999999999704 , 0.01 , 0.04017268231864238 , false , 0.06178147315025764
3.45999999999997 , 0.01 , 0.04017268231864238 , false , 0.06178147315025764
3.46999999999997 , 0.01 , 0.04140429050706364 , false , 0.06273912131145638
3.47999999999997 , 0.01 , 0.04140429050706364 , false , 0.06273912131145638
3.4899999999999696 , 0.01 , 0.042655880772755436 , false , 0.06345214128630544
3.4999999999999694 , 0.01 , 0.042655880772755436 , false , 0.06345214128630544
3.509999999999969 , 0.01 , 0.043922546865232046 , false , 0.0639611115656914
3.519999999999969 , 0.01 , 0.043922546865232046 , false , 0.0639611115656914
3.5299999999999687 , 0.01 , 0.04520007252894792 , false , 0.06437693305988752
3.5399999999999685 , 0.01 , 0.04520007252894792 , false , 0.06437693305988752
3.5499999999999683 , 0.01 , 0.04648622511849835 , false , 0.06490923615394828
3.559999999999968 , 0.01 , 0.04648622511849835 , false , 0.06490923615394828
3.569999999999968 , 0.01 , 0.047782635497930444 , false , 0.06568681876326886
3.5799999999999677 , 0.01 , 0.047782635497930444 , false , 0.06568681876326886
3.5899999999999674 , 0.01 , 0.049093779931164754 , false , 0.06670558172457375
3.5999999999999672 , 0.01 , 0.049093779931164754 , false , 0.06670558172457375
3.609999999999967 , 0.01 , 0.05042449568911855 , false , 0.06792495339768145
3.619999999999967 , 0.01 , 0.05042449568911855 , false , 0.06792495339768145
3.6299999999999666 , 0.01 , 0.05177893018482849 , false , 0.06923403970941182
3.6399999999999664 , 0.01 , 0.05177893018482849 , false , 0.06923403970941182
3.649999999999966 , 0.01 , 0.05315924735797762 , false , 0.07042321709821882
3.659999999999966 , 0.01 , 0.05315924735797762 , false , 0.07042321709821882
3.6699999999999657 , 0.01 , 0.054563747775312636 , false , 0.07136369445865787
3.6799999999999655 , 0.01 , 0.054563747775312636 , false , 0.07136369445865787
3.6899999999999653 , 0.01 , 0.055987886739951 , false , 0.0720595777504243
3.699999999999965 , 0.01 , 0.055987886739951 , false , 0.0720595777504243
3.709999999999965 , 0.01 , 0.05742675868398693 , false , 0.07255144539661551
3.7199999999999647 , 0.01 , 0.05742675868398693 , false , 0.07255144539661551
3.7299999999999645 , 0.01 , 0.0588761480330986 , false , 0.0729501982398504
3.7399999999999642 , 0.01 , 0.0588761480330986 , false , 0.0729501982398504
3.749999999999964 , 0.01 , 0.060333822821751495 , false , 0.07346546659766354
3.759999999999964 , 0.01 , 0.060333822821751495 , false , 0.07346546659766354
3.7699999999999636 , 0.01 , 0.06180141459251205 , false , 0.07422604831806433
3.7799999999999634 , 0.01 , 0.06180141459251205 , false , 0.07422604831806433
3.789999999999963 , 0.01 , 0.063283400286472 , false , 0.07522784417052535
3.799999999999963 , 0.01 , 0.063283400286472 , false , 0.07522784417052535
3.8099999999999627 , 0.01 , 0.0647846178503743 , false , 0.07643028244774669
3.8199999999999625 , 0.01 , 0.0647846178503743 , false , 0.07643028244774669
3.8299999999999623 , 0.01 , 0.06630921537173849 , false , 0.07772246900956314
3.839999999999962 , 0.01 , 0.06630921537173849 , false , 0.07772246900956314
3.849999999999962 , 0.01 , 0.06785935746339036 , false , 0.07889478022757657
3.8599999999999617 , 0.01 , 0.06785935746339036 , false , 0.07889478022757657
3.8699999999999615 , 0.01 , 0.06943334536388185 , false , 0.07981842492962299
3.8799999999999613 , 0.01 , 0.06943334536388185 , false , 0.07981842492962299
3.889999999999961 , 0.01 , 0.07102663504680082 , false , 0.08049750900881081
3.899999999999961 , 0.01 , 0.07102663504680082 , false , 0.08049750900881081
3.9099999999999606 , 0.01 , 0.07263432161337974 , false , 0.08097261082178281
3.9199999999999604 , 0.01 , 0.07263432161337974 , false , 0.08097261082178281
3.92999999999996 , 0.01 , 0.07425219015710549 , false , 0.0813546311448352
3.93999999999996 , 0.01 , 0.07425219015710549 , false , 0.0813546311448352
3.9499999999999598 , 0.01 , 0.07587800937892536 , false , 0.08185320022931146
3.9599999999999596 , 0.01 , 0.07587800937892536 , false , 0.08185320022931146
3.9699999999999593 , 0.01 , 0.07751341148656334 , false , 0.08259711585716152
3.979999999999959 , 0.01 , 0.07751341148656334 , false , 0.08259711585716152
3.989999999999959 , 0.01 , 0.07916287408494707 , false , 0.08358227873192954
3.9999999999999587 , 0.01 , 0.07916287408494707 , false , 0.08358227873192954
4.009999999999959 , 0.01 , 0.08083123578333644 , false , 0.08476811708051821
4.019999999999959 , 0.01 , 0.08083123578333644 , false , 0.08476811708051821
4.0299999999999585 , 0.01 , 0.0825226453304515 , false , 0.08611040336376222
4.039999999999958 , 0.01 , 0.0825226453304515 , false , 0.08611040336376222
4.049999999999958 , 0.01 , 0.08424037911011593 , false , 0.087375523576616
4.059999999999958 , 0.01 , 0.08424037911011593 , false , 0.087375523576616
4.069999999999958 , 0.01 , 0.08598367251427208 , false , 0.08839496336300952
4.079999999999957 , 0.01 , 0.08598367251427208 , false , 0.08839496336300952
4.089999999999957 , 0.01 , 0.08774817364891097 , false , 0.08915197582440713
4.099999999999957 , 0.01 , 0.08774817364891097 , false , 0.08915197582440713
